"pset";"nrep";"Choice_type";"cond";"performance"
8;41;2;"BVP2";0.622222222222222
8;42;2;"BVP2";0.844444444444444
8;43;2;"BVP2";0.733333333333333
8;44;2;"BVP2";0.655555555555556
8;45;2;"BVP2";0.688888888888889
8;46;2;"BVP2";0.755555555555556
8;47;2;"BVP2";0.633333333333333
8;48;2;"BVP2";0.7
8;49;2;"BVP2";0.677777777777778
8;50;2;"BVP2";0.722222222222222
8;51;2;"BVP2";0.633333333333334
8;52;2;"BVP2";0.644444444444445
8;53;2;"BVP2";0.7
8;54;2;"BVP2";0.688888888888889
8;55;2;"BVP2";0.744444444444444
8;56;2;"BVP2";0.688888888888889
8;57;2;"BVP2";0.722222222222222
8;58;2;"BVP2";0.733333333333333
8;59;2;"BVP2";0.788888888888889
8;60;2;"BVP2";0.722222222222222
8;61;2;"BVP2";0.7
8;62;2;"BVP2";0.666666666666667
8;63;2;"BVP2";0.711111111111111
8;64;2;"BVP2";0.655555555555556
8;65;2;"BVP2";0.722222222222222
8;66;2;"BVP2";0.7
8;67;2;"BVP2";0.7
8;68;2;"BVP2";0.677777777777778
8;69;2;"BVP2";0.744444444444444
8;70;2;"BVP2";0.7
8;71;2;"BVP2";0.622222222222222
8;72;2;"BVP2";0.744444444444445
8;73;2;"BVP2";0.7
8;74;2;"BVP2";0.733333333333333
8;75;2;"BVP2";0.744444444444445
8;76;2;"BVP2";0.655555555555555
8;77;2;"BVP2";0.644444444444444
8;78;2;"BVP2";0.666666666666667
8;79;2;"BVP2";0.677777777777778
8;80;2;"BVP2";0.766666666666666
8;81;2;"BVP2";0.655555555555556
8;82;2;"BVP2";0.688888888888889
8;83;2;"BVP2";0.677777777777778
8;84;2;"BVP2";0.633333333333333
8;85;2;"BVP2";0.744444444444444
8;86;2;"BVP2";0.7
8;87;2;"BVP2";0.744444444444444
8;88;2;"BVP2";0.666666666666667
8;89;2;"BVP2";0.688888888888889
8;90;2;"BVP2";0.688888888888889
8;91;2;"BVP2";0.766666666666667
8;92;2;"BVP2";0.711111111111111
8;93;2;"BVP2";0.711111111111111
8;94;2;"BVP2";0.622222222222222
8;95;2;"BVP2";0.644444444444444
8;96;2;"BVP2";0.666666666666667
8;97;2;"BVP2";0.655555555555556
8;98;2;"BVP2";0.644444444444445
8;99;2;"BVP2";0.744444444444444
8;100;2;"BVP2";0.7
9;1;2;"BPV1";0.733333333333333
9;2;2;"BPV1";0.922222222222222
9;3;2;"BPV1";0.888888888888889
9;4;2;"BPV1";0.733333333333333
9;5;2;"BPV1";0.733333333333333
9;6;2;"BPV1";0.666666666666667
9;7;2;"BPV1";0.977777777777778
9;8;2;"BPV1";0.788888888888889
9;9;2;"BPV1";0.966666666666667
9;10;2;"BPV1";0.9
9;11;2;"BPV1";0.733333333333333
9;12;2;"BPV1";0.644444444444444
9;13;2;"BPV1";0.755555555555556
9;14;2;"BPV1";0.922222222222222
9;15;2;"BPV1";0.877777777777778
9;16;2;"BPV1";0.833333333333334
9;17;2;"BPV1";0.733333333333334
9;18;2;"BPV1";0.855555555555556
9;19;2;"BPV1";0.711111111111111
9;20;2;"BPV1";0.944444444444444
9;21;2;"BPV1";0.944444444444444
9;22;2;"BPV1";0.944444444444444
9;23;2;"BPV1";0.955555555555556
9;24;2;"BPV1";0.777777777777778
9;25;2;"BPV1";0.766666666666667
9;26;2;"BPV1";0.866666666666667
9;27;2;"BPV1";0.677777777777778
9;28;2;"BPV1";0.688888888888889
9;29;2;"BPV1";0.722222222222222
9;30;2;"BPV1";0.788888888888889
9;31;2;"BPV1";0.955555555555556
9;32;2;"BPV1";0.822222222222222
9;33;2;"BPV1";0.955555555555556
9;34;2;"BPV1";0.855555555555556
9;35;2;"BPV1";0.844444444444444
9;36;2;"BPV1";0.944444444444444
9;37;2;"BPV1";0.922222222222222
9;38;2;"BPV1";0.666666666666666
9;39;2;"BPV1";0.7
9;40;2;"BPV1";0.733333333333333
9;41;2;"BPV1";0.8
9;42;2;"BPV1";0.777777777777778
9;43;2;"BPV1";0.933333333333333
9;44;2;"BPV1";0.766666666666667
9;45;2;"BPV1";0.944444444444445
9;46;2;"BPV1";0.8
9;47;2;"BPV1";0.9
9;48;2;"BPV1";0.888888888888889
9;49;2;"BPV1";0.711111111111111
9;50;2;"BPV1";0.855555555555556
9;51;2;"BPV1";0.877777777777778
9;52;2;"BPV1";0.755555555555556
9;53;2;"BPV1";0.888888888888889
9;54;2;"BPV1";0.977777777777778
9;55;2;"BPV1";0.877777777777778
9;56;2;"BPV1";0.911111111111111
9;57;2;"BPV1";0.877777777777778
9;58;2;"BPV1";0.766666666666667
9;59;2;"BPV1";0.855555555555556
9;60;2;"BPV1";0.855555555555555
9;61;2;"BPV1";0.666666666666666
9;62;2;"BPV1";0.844444444444445
9;63;2;"BPV1";0.9
9;64;2;"BPV1";0.866666666666667
9;65;2;"BPV1";0.677777777777778
9;66;2;"BPV1";0.633333333333333
9;67;2;"BPV1";0.644444444444444
9;68;2;"BPV1";0.9
9;69;2;"BPV1";0.777777777777778
9;70;2;"BPV1";0.766666666666667
9;71;2;"BPV1";0.844444444444444
9;72;2;"BPV1";0.966666666666667
9;73;2;"BPV1";0.666666666666667
9;74;2;"BPV1";0.9
9;75;2;"BPV1";0.822222222222222
9;76;2;"BPV1";0.811111111111111
9;77;2;"BPV1";0.788888888888889
9;78;2;"BPV1";0.844444444444444
9;79;2;"BPV1";0.9
9;80;2;"BPV1";0.922222222222222
9;81;2;"BPV1";0.855555555555556
9;82;2;"BPV1";0.844444444444444
9;83;2;"BPV1";0.844444444444444
9;84;2;"BPV1";0.944444444444444
9;85;2;"BPV1";0.822222222222222
9;86;2;"BPV1";0.733333333333333
9;87;2;"BPV1";0.766666666666666
9;88;2;"BPV1";0.988888888888889
9;89;2;"BPV1";0.788888888888889
9;90;2;"BPV1";0.9
9;91;2;"BPV1";0.844444444444444
9;92;2;"BPV1";0.611111111111111
9;93;2;"BPV1";0.855555555555556
9;94;2;"BPV1";0.822222222222222
9;95;2;"BPV1";0.688888888888889
9;96;2;"BPV1";0.944444444444444
9;97;2;"BPV1";0.955555555555555
9;98;2;"BPV1";0.9
9;99;2;"BPV1";0.755555555555555
9;100;2;"BPV1";0.988888888888889
10;1;2;"BPV2";0.822222222222222
10;2;2;"BPV2";0.9
10;3;2;"BPV2";0.911111111111111
10;4;2;"BPV2";0.8
10;5;2;"BPV2";0.811111111111111
10;6;2;"BPV2";1
10;7;2;"BPV2";0.977777777777778
10;8;2;"BPV2";0.8
10;9;2;"BPV2";0.755555555555555
10;10;2;"BPV2";0.755555555555556
10;11;2;"BPV2";0.711111111111111
10;12;2;"BPV2";0.888888888888889
10;13;2;"BPV2";0.744444444444445
10;14;2;"BPV2";0.922222222222222
10;15;2;"BPV2";0.844444444444445
10;16;2;"BPV2";0.711111111111111
10;17;2;"BPV2";0.922222222222222
10;18;2;"BPV2";0.877777777777778
10;19;2;"BPV2";0.755555555555555
10;20;2;"BPV2";0.722222222222222
10;21;2;"BPV2";0.766666666666667
10;22;2;"BPV2";0.966666666666667
10;23;2;"BPV2";0.788888888888889
10;24;2;"BPV2";0.877777777777778
10;25;2;"BPV2";0.788888888888889
10;26;2;"BPV2";0.933333333333333
10;27;2;"BPV2";0.777777777777778
10;28;2;"BPV2";0.811111111111111
10;29;2;"BPV2";0.966666666666667
10;30;2;"BPV2";0.866666666666667
10;31;2;"BPV2";0.711111111111111
10;32;2;"BPV2";0.633333333333334
10;33;2;"BPV2";0.755555555555556
10;34;2;"BPV2";0.733333333333333
10;35;2;"BPV2";0.822222222222222
10;36;2;"BPV2";0.844444444444445
10;37;2;"BPV2";0.744444444444444
10;38;2;"BPV2";0.666666666666667
10;39;2;"BPV2";0.711111111111111
10;40;2;"BPV2";0.911111111111111
10;41;2;"BPV2";0.9
10;42;2;"BPV2";0.811111111111111
10;43;2;"BPV2";0.822222222222222
10;44;2;"BPV2";0.677777777777778
10;45;2;"BPV2";0.855555555555555
10;46;2;"BPV2";0.844444444444445
10;47;2;"BPV2";0.822222222222222
10;48;2;"BPV2";0.777777777777778
10;49;2;"BPV2";0.844444444444444
10;50;2;"BPV2";0.855555555555556
10;51;2;"BPV2";0.955555555555556
10;52;2;"BPV2";0.777777777777778
10;53;2;"BPV2";0.722222222222222
10;54;2;"BPV2";0.933333333333333
10;55;2;"BPV2";0.766666666666667
10;56;2;"BPV2";0.966666666666667
10;57;2;"BPV2";0.766666666666666
10;58;2;"BPV2";0.8
10;59;2;"BPV2";0.855555555555556
10;60;2;"BPV2";0.711111111111111
10;61;2;"BPV2";0.766666666666667
10;62;2;"BPV2";0.777777777777778
10;63;2;"BPV2";0.944444444444444
10;64;2;"BPV2";0.577777777777778
10;65;2;"BPV2";0.888888888888889
10;66;2;"BPV2";0.755555555555556
10;67;2;"BPV2";0.766666666666666
10;68;2;"BPV2";0.9
10;69;2;"BPV2";0.955555555555556
10;70;2;"BPV2";0.966666666666667
10;71;2;"BPV2";0.855555555555555
10;72;2;"BPV2";0.933333333333333
10;73;2;"BPV2";0.744444444444444
10;74;2;"BPV2";0.888888888888889
10;75;2;"BPV2";0.766666666666667
10;76;2;"BPV2";0.877777777777778
10;77;2;"BPV2";0.822222222222222
10;78;2;"BPV2";0.8
10;79;2;"BPV2";0.877777777777778
10;80;2;"BPV2";0.788888888888889
10;81;2;"BPV2";0.9
10;82;2;"BPV2";0.677777777777778
10;83;2;"BPV2";0.655555555555555
10;84;2;"BPV2";0.811111111111111
10;85;2;"BPV2";0.955555555555556
10;86;2;"BPV2";0.988888888888889
10;87;2;"BPV2";0.811111111111111
10;88;2;"BPV2";0.733333333333333
10;89;2;"BPV2";0.777777777777778
10;90;2;"BPV2";0.777777777777778
10;91;2;"BPV2";0.766666666666667
10;92;2;"BPV2";0.688888888888889
10;93;2;"BPV2";0.711111111111111
10;94;2;"BPV2";0.722222222222222
10;95;2;"BPV2";0.866666666666666
10;96;2;"BPV2";0.711111111111111
10;97;2;"BPV2";0.755555555555555
10;98;2;"BPV2";0.777777777777778
10;99;2;"BPV2";0.777777777777778
10;100;2;"BPV2";0.744444444444445
11;1;2;"C";0.933333333333333
11;2;2;"C";0.922222222222222
11;3;2;"C";0.9
11;4;2;"C";0.955555555555556
11;5;2;"C";0.888888888888889
11;6;2;"C";0.966666666666667
11;7;2;"C";1
11;8;2;"C";0.944444444444444
11;9;2;"C";0.944444444444444
11;10;2;"C";0.977777777777778
11;11;2;"C";0.933333333333333
11;12;2;"C";0.933333333333333
11;13;2;"C";0.888888888888889
11;14;2;"C";0.977777777777778
11;15;2;"C";0.811111111111111
11;16;2;"C";0.855555555555555
11;17;2;"C";0.855555555555556
11;18;2;"C";0.877777777777778
11;19;2;"C";0.944444444444444
11;20;2;"C";0.944444444444445
11;21;2;"C";0.877777777777778
11;22;2;"C";0.833333333333333
11;23;2;"C";0.922222222222222
11;24;2;"C";0.966666666666667
11;25;2;"C";0.9
11;26;2;"C";0.922222222222222
11;27;2;"C";0.955555555555556
11;28;2;"C";0.888888888888889
11;29;2;"C";0.922222222222222
11;30;2;"C";0.888888888888889
11;31;2;"C";0.955555555555556
11;32;2;"C";0.866666666666667
11;33;2;"C";0.922222222222222
11;34;2;"C";0.977777777777778
11;35;2;"C";0.988888888888889
11;36;2;"C";0.922222222222222
11;37;2;"C";0.944444444444444
11;38;2;"C";0.922222222222222
11;39;2;"C";0.955555555555555
11;40;2;"C";0.877777777777778
11;41;2;"C";0.955555555555556
11;42;2;"C";0.933333333333334
11;43;2;"C";0.944444444444445
11;44;2;"C";0.911111111111111
11;45;2;"C";0.922222222222222
11;46;2;"C";0.944444444444445
11;47;2;"C";0.911111111111111
11;48;2;"C";0.944444444444444
11;49;2;"C";0.955555555555555
11;50;2;"C";0.933333333333333
11;51;2;"C";0.911111111111111
11;52;2;"C";0.944444444444444
11;53;2;"C";0.888888888888889
11;54;2;"C";0.933333333333333
11;55;2;"C";0.955555555555556
11;56;2;"C";0.922222222222222
11;57;2;"C";0.944444444444444
11;58;2;"C";0.977777777777778
11;59;2;"C";0.922222222222222
11;60;2;"C";0.922222222222222
11;61;2;"C";0.944444444444444
11;62;2;"C";0.955555555555556
11;63;2;"C";0.944444444444444
11;64;2;"C";0.9
11;65;2;"C";0.977777777777778
11;66;2;"C";0.977777777777778
11;67;2;"C";0.9
11;68;2;"C";0.966666666666667
11;69;2;"C";0.855555555555556
11;70;2;"C";0.911111111111111
11;71;2;"C";0.955555555555556
11;72;2;"C";0.877777777777778
11;73;2;"C";0.911111111111111
11;74;2;"C";0.855555555555556
11;75;2;"C";0.911111111111111
11;76;2;"C";0.955555555555556
11;77;2;"C";0.9
11;78;2;"C";0.933333333333333
11;79;2;"C";0.866666666666667
11;80;2;"C";0.922222222222222
11;81;2;"C";0.955555555555556
11;82;2;"C";0.977777777777778
11;83;2;"C";0.955555555555555
11;84;2;"C";0.922222222222222
11;85;2;"C";0.888888888888889
11;86;2;"C";0.966666666666667
11;87;2;"C";0.9
11;88;2;"C";0.911111111111111
11;89;2;"C";0.977777777777778
11;90;2;"C";0.944444444444444
11;91;2;"C";0.911111111111111
11;92;2;"C";0.9
11;93;2;"C";0.933333333333333
11;94;2;"C";0.944444444444445
11;95;2;"C";0.944444444444444
11;96;2;"C";0.944444444444444
11;97;2;"C";0.955555555555556
11;98;2;"C";0.955555555555556
11;99;2;"C";0.9
11;100;2;"C";0.922222222222222
12;1;2;"I";0.5
12;2;2;"I";0.177777777777778
12;3;2;"I";0.522222222222222
12;4;2;"I";0.011111111111111
12;5;2;"I";0.088888888888889
12;6;2;"I";0.411111111111111
12;7;2;"I";0.466666666666667
12;8;2;"I";0.177777777777778
12;9;2;"I";0.255555555555556
12;10;2;"I";0.522222222222222
12;11;2;"I";0.177777777777778
12;12;2;"I";0.422222222222222
12;13;2;"I";0.511111111111111
12;14;2;"I";0.422222222222222
12;15;2;"I";0.533333333333333
12;16;2;"I";0.477777777777778
12;17;2;"I";0.477777777777778
12;18;2;"I";0.0444444444444443
12;19;2;"I";0.366666666666666
12;20;2;"I";0.411111111111111
12;21;2;"I";0.533333333333333
12;22;2;"I";0.477777777777778
12;23;2;"I";0.411111111111111
12;24;2;"I";0.444444444444445
12;25;2;"I";0.244444444444444
12;26;2;"I";0.566666666666667
12;27;2;"I";0.522222222222222
12;28;2;"I";0.0444444444444443
12;29;2;"I";0.466666666666667
12;30;2;"I";0.522222222222222
12;31;2;"I";0.533333333333333
12;32;2;"I";0.5
12;33;2;"I";0.411111111111111
12;34;2;"I";0.577777777777778
12;35;2;"I";0.488888888888889
12;36;2;"I";0.511111111111111
12;37;2;"I";0.0444444444444446
12;38;2;"I";0.555555555555556
12;39;2;"I";0.466666666666667
12;40;2;"I";0.544444444444444
12;41;2;"I";0.511111111111111
12;42;2;"I";0.455555555555555
12;43;2;"I";0.544444444444445
12;44;2;"I";0.466666666666667
12;45;2;"I";0.5
12;46;2;"I";0.422222222222222
12;47;2;"I";0.5
12;48;2;"I";0.555555555555556
12;49;2;"I";0.488888888888889
12;50;2;"I";0.366666666666666
12;51;2;"I";0.488888888888889
12;52;2;"I";0.444444444444444
12;53;2;"I";0.4
12;54;2;"I";0.522222222222222
12;55;2;"I";0.488888888888889
12;56;2;"I";0.622222222222222
12;57;2;"I";0.566666666666667
12;58;2;"I";0.522222222222222
12;59;2;"I";0.533333333333334
12;60;2;"I";0.5
12;61;2;"I";0.522222222222222
12;62;2;"I";0.244444444444444
12;63;2;"I";0.0333333333333333
12;64;2;"I";0.355555555555555
12;65;2;"I";0.0222222222222224
12;66;2;"I";0.511111111111111
12;67;2;"I";0.466666666666667
12;68;2;"I";0.455555555555555
12;69;2;"I";0.455555555555555
12;70;2;"I";0.555555555555555
12;71;2;"I";0.0666666666666667
12;72;2;"I";0.488888888888889
12;73;2;"I";0.5
12;74;2;"I";0.288888888888889
12;75;2;"I";0.488888888888889
12;76;2;"I";0.488888888888889
12;77;2;"I";0.555555555555555
12;78;2;"I";0.522222222222222
12;79;2;"I";0.466666666666666
12;80;2;"I";0.133333333333334
12;81;2;"I";0.533333333333333
12;82;2;"I";0.477777777777778
12;83;2;"I";0.444444444444444
12;84;2;"I";0.466666666666667
12;85;2;"I";0.511111111111111
12;86;2;"I";0.588888888888889
12;87;2;"I";0.422222222222222
12;88;2;"I";0.477777777777778
12;89;2;"I";0.566666666666667
12;90;2;"I";0.588888888888889
12;91;2;"I";0.477777777777778
12;92;2;"I";0.466666666666667
12;93;2;"I";0.477777777777778
12;94;2;"I";0.455555555555556
12;95;2;"I";0.544444444444444
12;96;2;"I";0.488888888888889
12;97;2;"I";0.0444444444444443
12;98;2;"I";0.522222222222222
12;99;2;"I";0.511111111111111
12;100;2;"I";0.366666666666666
13;1;3;"BVP1";0.933333333333333
13;2;3;"BVP1";0.977777777777778
13;3;3;"BVP1";0.888888888888889
13;4;3;"BVP1";0.977777777777778
13;5;3;"BVP1";0.977777777777778
13;6;3;"BVP1";0.922222222222222
13;7;3;"BVP1";0.855555555555555
13;8;3;"BVP1";0.888888888888889
13;9;3;"BVP1";0.877777777777778
13;10;3;"BVP1";0.0666666666666667
13;11;3;"BVP1";0.477777777777778
13;12;3;"BVP1";0.966666666666667
13;13;3;"BVP1";0.922222222222222
13;14;3;"BVP1";0.966666666666667
13;15;3;"BVP1";0.877777777777778
13;16;3;"BVP1";0.9
13;17;3;"BVP1";0.566666666666667
13;18;3;"BVP1";0.922222222222222
13;19;3;"BVP1";0.0444444444444445
13;20;3;"BVP1";0.622222222222222
13;21;3;"BVP1";0.966666666666667
13;22;3;"BVP1";0.888888888888889
13;23;3;"BVP1";0.288888888888889
13;24;3;"BVP1";0.944444444444444
13;25;3;"BVP1";0.922222222222222
13;26;3;"BVP1";0.933333333333333
13;27;3;"BVP1";0.944444444444444
13;28;3;"BVP1";0.866666666666667
13;29;3;"BVP1";0.877777777777778
13;30;3;"BVP1";0.933333333333333
13;31;3;"BVP1";0.888888888888889
13;32;3;"BVP1";0.877777777777778
13;33;3;"BVP1";0.966666666666667
13;34;3;"BVP1";0.944444444444444
13;35;3;"BVP1";0.0333333333333333
13;36;3;"BVP1";0.944444444444445
13;37;3;"BVP1";0.977777777777778
13;38;3;"BVP1";0.955555555555555
13;39;3;"BVP1";0.955555555555556
13;40;3;"BVP1";0.755555555555556
13;41;3;"BVP1";0.9
13;42;3;"BVP1";0.966666666666667
13;43;3;"BVP1";0.988888888888889
13;44;3;"BVP1";0.933333333333333
13;45;3;"BVP1";0.922222222222222
13;46;3;"BVP1";0.955555555555556
13;47;3;"BVP1";0.9
13;48;3;"BVP1";0.944444444444445
13;49;3;"BVP1";0.933333333333333
13;50;3;"BVP1";0.922222222222222
13;51;3;"BVP1";0.922222222222222
13;52;3;"BVP1";0.922222222222222
13;53;3;"BVP1";0.9
13;54;3;"BVP1";0.511111111111111
13;55;3;"BVP1";0.933333333333333
13;56;3;"BVP1";0.933333333333333
13;57;3;"BVP1";0.955555555555556
13;58;3;"BVP1";0.888888888888889
13;59;3;"BVP1";0.0333333333333333
13;60;3;"BVP1";0.922222222222222
13;61;3;"BVP1";0.922222222222222
13;62;3;"BVP1";0.977777777777778
13;63;3;"BVP1";0.933333333333333
13;64;3;"BVP1";0.955555555555556
13;65;3;"BVP1";0.966666666666667
13;66;3;"BVP1";0.133333333333333
13;67;3;"BVP1";0.944444444444444
13;68;3;"BVP1";0.177777777777778
13;69;3;"BVP1";0.0777777777777778
13;70;3;"BVP1";0.911111111111111
13;71;3;"BVP1";0.911111111111111
13;72;3;"BVP1";0.855555555555556
13;73;3;"BVP1";0.0888888888888888
13;74;3;"BVP1";0.933333333333334
13;75;3;"BVP1";0.0222222222222222
13;76;3;"BVP1";0.944444444444445
13;77;3;"BVP1";0.933333333333333
13;78;3;"BVP1";0.9
13;79;3;"BVP1";0.844444444444445
13;80;3;"BVP1";0.966666666666667
13;81;3;"BVP1";0.811111111111111
13;82;3;"BVP1";0.933333333333333
13;83;3;"BVP1";0.866666666666667
13;84;3;"BVP1";0.666666666666666
13;85;3;"BVP1";0.944444444444444
13;86;3;"BVP1";0.9
13;87;3;"BVP1";0.922222222222222
13;88;3;"BVP1";0.655555555555556
13;89;3;"BVP1";0.177777777777778
13;90;3;"BVP1";0.0777777777777777
13;91;3;"BVP1";0.944444444444445
13;92;3;"BVP1";0.9
13;93;3;"BVP1";0.911111111111111
13;94;3;"BVP1";0.9
13;95;3;"BVP1";0.955555555555556
13;96;3;"BVP1";0.9
13;97;3;"BVP1";0.955555555555556
13;98;3;"BVP1";0.922222222222222
13;99;3;"BVP1";0.933333333333333
13;100;3;"BVP1";0.877777777777778
14;1;3;"BVP2";0.911111111111111
14;2;3;"BVP2";0.922222222222222
14;3;3;"BVP2";0.911111111111111
14;4;3;"BVP2";0.922222222222222
14;5;3;"BVP2";0.911111111111111
14;6;3;"BVP2";0.944444444444445
14;7;3;"BVP2";0.955555555555556
14;8;3;"BVP2";0.955555555555556
14;9;3;"BVP2";0.9
14;10;3;"BVP2";0.822222222222222
14;11;3;"BVP2";0.9
14;12;3;"BVP2";0.9
14;13;3;"BVP2";0.877777777777778
14;14;3;"BVP2";0.866666666666666
14;15;3;"BVP2";0.866666666666667
14;16;3;"BVP2";0.944444444444444
14;17;3;"BVP2";0.877777777777778
14;18;3;"BVP2";0.955555555555556
14;19;3;"BVP2";0.911111111111111
14;20;3;"BVP2";0.888888888888889
14;21;3;"BVP2";0.866666666666667
14;22;3;"BVP2";0.911111111111111
14;23;3;"BVP2";0.888888888888889
14;24;3;"BVP2";0.922222222222222
14;25;3;"BVP2";0.911111111111111
14;26;3;"BVP2";0.933333333333333
14;27;3;"BVP2";0.211111111111111
14;28;3;"BVP2";0.966666666666667
14;29;3;"BVP2";0.911111111111111
14;30;3;"BVP2";0.955555555555556
14;31;3;"BVP2";0.911111111111111
14;32;3;"BVP2";0.955555555555555
14;33;3;"BVP2";0.9
14;34;3;"BVP2";0.933333333333333
14;35;3;"BVP2";0.911111111111111
14;36;3;"BVP2";0.911111111111111
14;37;3;"BVP2";0.833333333333334
14;38;3;"BVP2";0.9
14;39;3;"BVP2";0.933333333333333
14;40;3;"BVP2";0.977777777777778
14;41;3;"BVP2";0.9
14;42;3;"BVP2";0.911111111111111
14;43;3;"BVP2";0.877777777777778
14;44;3;"BVP2";0.877777777777778
14;45;3;"BVP2";0.922222222222222
14;46;3;"BVP2";0.911111111111111
14;47;3;"BVP2";0.944444444444445
14;48;3;"BVP2";0.911111111111111
14;49;3;"BVP2";0.844444444444444
14;50;3;"BVP2";0.877777777777778
14;51;3;"BVP2";0.966666666666667
14;52;3;"BVP2";0.955555555555555
14;53;3;"BVP2";0.922222222222222
14;54;3;"BVP2";0.922222222222222
14;55;3;"BVP2";0.833333333333333
14;56;3;"BVP2";0.9
14;57;3;"BVP2";0.877777777777778
14;58;3;"BVP2";0.9
14;59;3;"BVP2";0.966666666666667
14;60;3;"BVP2";0.977777777777778
14;61;3;"BVP2";0.933333333333333
14;62;3;"BVP2";0.877777777777778
14;63;3;"BVP2";0.911111111111111
14;64;3;"BVP2";0.9
14;65;3;"BVP2";0.888888888888889
14;66;3;"BVP2";0.944444444444444
14;67;3;"BVP2";0.911111111111111
14;68;3;"BVP2";0.888888888888889
14;69;3;"BVP2";0.9
14;70;3;"BVP2";0.877777777777778
14;71;3;"BVP2";0.877777777777778
14;72;3;"BVP2";0.888888888888889
14;73;3;"BVP2";0.944444444444444
14;74;3;"BVP2";0.933333333333333
14;75;3;"BVP2";0.922222222222222
14;76;3;"BVP2";0.9
14;77;3;"BVP2";0.9
14;78;3;"BVP2";0.933333333333333
14;79;3;"BVP2";0.877777777777778
14;80;3;"BVP2";0.922222222222222
14;81;3;"BVP2";0.9
14;82;3;"BVP2";0.888888888888889
14;83;3;"BVP2";0.877777777777778
14;84;3;"BVP2";0.833333333333333
14;85;3;"BVP2";0.911111111111111
14;86;3;"BVP2";0.8
14;87;3;"BVP2";0.866666666666667
14;88;3;"BVP2";0.9
14;89;3;"BVP2";0.911111111111111
14;90;3;"BVP2";0.911111111111111
14;91;3;"BVP2";0.911111111111111
14;92;3;"BVP2";0.888888888888889
14;93;3;"BVP2";0.888888888888889
14;94;3;"BVP2";0.944444444444444
14;95;3;"BVP2";0.844444444444444
14;96;3;"BVP2";0.944444444444445
14;97;3;"BVP2";0.877777777777778
14;98;3;"BVP2";0.9
14;99;3;"BVP2";0.9
14;100;3;"BVP2";0.955555555555556
15;1;3;"BPV1";0.966666666666667
15;2;3;"BPV1";0.944444444444444
15;3;3;"BPV1";0.922222222222222
15;4;3;"BPV1";0.844444444444445
15;5;3;"BPV1";0.888888888888889
15;6;3;"BPV1";0.9
15;7;3;"BPV1";0.877777777777778
15;8;3;"BPV1";0.911111111111111
15;9;3;"BPV1";0.888888888888889
15;10;3;"BPV1";0.933333333333333
15;11;3;"BPV1";0.9
15;12;3;"BPV1";0.877777777777778
15;13;3;"BPV1";0.977777777777778
15;14;3;"BPV1";0.877777777777778
15;15;3;"BPV1";0.955555555555555
15;16;3;"BPV1";0.833333333333333
15;17;3;"BPV1";0.822222222222222
15;18;3;"BPV1";0.933333333333333
15;19;3;"BPV1";0.955555555555555
15;20;3;"BPV1";0.955555555555556
15;21;3;"BPV1";0.911111111111111
15;22;3;"BPV1";0.877777777777778
15;23;3;"BPV1";0.822222222222222
15;24;3;"BPV1";0.933333333333334
15;25;3;"BPV1";0.944444444444444
15;26;3;"BPV1";0.877777777777778
15;27;3;"BPV1";0.922222222222222
15;28;3;"BPV1";0.911111111111111
15;29;3;"BPV1";0.844444444444444
15;30;3;"BPV1";0.911111111111111
15;31;3;"BPV1";0.955555555555556
15;32;3;"BPV1";0.955555555555556
15;33;3;"BPV1";0.922222222222222
15;34;3;"BPV1";0.866666666666666
15;35;3;"BPV1";0.877777777777778
15;36;3;"BPV1";0.877777777777778
15;37;3;"BPV1";0.888888888888889
15;38;3;"BPV1";0.922222222222222
15;39;3;"BPV1";0.944444444444444
15;40;3;"BPV1";0.822222222222222
15;41;3;"BPV1";0.877777777777778
15;42;3;"BPV1";0.944444444444445
15;43;3;"BPV1";0.855555555555555
15;44;3;"BPV1";0.911111111111111
15;45;3;"BPV1";0.966666666666667
15;46;3;"BPV1";0.944444444444444
15;47;3;"BPV1";0.866666666666667
15;48;3;"BPV1";0.822222222222222
15;49;3;"BPV1";0.911111111111111
15;50;3;"BPV1";0.9
15;51;3;"BPV1";0.988888888888889
15;52;3;"BPV1";0.9
15;53;3;"BPV1";0.9
15;54;3;"BPV1";0.966666666666667
15;55;3;"BPV1";0.911111111111111
15;56;3;"BPV1";0.911111111111111
15;57;3;"BPV1";0.922222222222222
15;58;3;"BPV1";0.9
15;59;3;"BPV1";0.933333333333333
15;60;3;"BPV1";0.933333333333334
15;61;3;"BPV1";0.9
15;62;3;"BPV1";0.888888888888889
15;63;3;"BPV1";0.844444444444444
15;64;3;"BPV1";0.933333333333333
15;65;3;"BPV1";0.833333333333333
15;66;3;"BPV1";0.911111111111111
15;67;3;"BPV1";0.933333333333333
15;68;3;"BPV1";0.977777777777778
15;69;3;"BPV1";0.977777777777778
15;70;3;"BPV1";0.944444444444445
15;71;3;"BPV1";0.833333333333333
15;72;3;"BPV1";0.911111111111111
15;73;3;"BPV1";0.9
15;74;3;"BPV1";0.977777777777778
15;75;3;"BPV1";0.911111111111111
15;76;3;"BPV1";0.944444444444445
15;77;3;"BPV1";0.888888888888889
15;78;3;"BPV1";0.944444444444444
15;79;3;"BPV1";0.955555555555556
15;80;3;"BPV1";0.944444444444444
15;81;3;"BPV1";0.9
15;82;3;"BPV1";0.933333333333333
15;83;3;"BPV1";0.933333333333333
15;84;3;"BPV1";0.9
